layer,variant,distance,mean_cos
30,raw,28,0.886032
30,raw,29,0.885884
30,raw,30,0.885681
30,raw,31,0.885394
30,raw,32,0.885114
30,raw,33,0.884938
30,raw,34,0.884598
30,raw,35,0.884324
30,raw,36,0.884122
30,raw,37,0.883788
30,raw,38,0.883324
30,raw,39,0.883042
30,raw,40,0.882794
30,raw,41,0.882408
30,raw,42,0.882028
30,raw,43,0.881697
30,raw,44,0.881217
30,raw,45,0.880822
30,raw,46,0.880549
30,raw,47,0.880131
30,raw,48,0.879467
30,raw,49,0.878993
30,raw,50,0.878893
30,raw,51,0.878339
30,raw,52,0.877887
30,raw,53,0.877449
30,raw,54,0.877146
30,raw,55,0.876572
30,raw,56,0.876034
30,raw,57,0.875749
30,raw,58,0.87568
30,raw,59,0.875237
30,raw,60,0.875377
30,raw,61,0.875609
30,raw,62,0.875533
30,raw,63,0.876693
30,raw,64,0.877425
30,raw,65,0.877275
30,raw,66,0.877736
30,raw,67,0.878013
30,raw,68,0.878349
30,raw,69,0.878099
30,raw,70,0.878318
30,raw,71,0.877017
30,raw,72,0.874712
30,raw,73,0.873946
30,centered,0,0.0954021
30,centered,1,0.0931066
30,centered,2,0.0915713
30,centered,3,0.0919914
30,centered,4,0.0904027
30,centered,5,0.0904957
30,centered,6,0.089666
30,centered,7,0.0878661
30,centered,8,0.0879112
30,centered,9,0.0866282
30,centered,10,0.0846739
30,centered,11,0.0846566
30,centered,12,0.0835455
30,centered,13,0.082215
30,centered,14,0.0814496
30,centered,15,0.0804126
30,centered,16,0.0793758
30,centered,17,0.0782618
30,centered,18,0.0773976
30,centered,19,0.0762921
30,centered,20,0.0753798
30,centered,21,0.0743355
30,centered,22,0.0726781
30,centered,23,0.0718601
30,centered,24,0.0711683
30,centered,25,0.0696515
30,centered,26,0.0686402
30,centered,27,0.0671688
30,centered,28,0.0653353
30,centered,29,0.0642298
30,centered,30,0.0631446
30,centered,31,0.0617529
30,centered,32,0.0599483
30,centered,33,0.0589783
30,centered,34,0.0571683
30,centered,35,0.0550847
30,centered,36,0.0537322
30,centered,37,0.0518537
30,centered,38,0.0495802
30,centered,39,0.0478672
30,centered,40,0.0463234
30,centered,41,0.0440496
30,centered,42,0.0418988
30,centered,43,0.0402396
30,centered,44,0.0379549
30,centered,45,0.0358599
30,centered,46,0.0347501
30,centered,47,0.0320562
30,centered,48,0.0292243
30,centered,49,0.0274336
30,centered,50,0.0249421
30,centered,51,0.0226983
30,centered,52,0.0207448
30,centered,53,0.017452
30,centered,54,0.0153909
30,centered,55,0.0130904
30,centered,56,0.010112
30,centered,57,0.00816607
30,centered,58,0.00668019
30,centered,59,0.00376292
30,centered,60,0.00406106
30,centered,61,0.00250307
30,centered,62,0.00101436
30,centered,63,0.00348541
30,centered,64,0.00107815
30,centered,65,0.000445416
30,centered,66,0.00334035
30,centered,67,0.00137902
30,centered,68,0.00079355
30,centered,69,0.00467899
30,centered,70,0.00655924
30,centered,71,0.0149561
30,centered,72,-0.0088632
30,centered,73,-0.0352056
